

doubt:
(1009, [(1, 2, 10), (4, 6, 9)], 2)

(12384, [(1, 6, 23), (2, 12, 22), (15, 16, 17)], 3)

(82278, [(3, 14, 43), (11, 19, 42), (16, 21, 41), (28, 29, 33)], 4)

(746992, [(4, 71, 73), (6, 51, 85), (8, 58, 82), (22, 38, 88), (25, 62, 79)], 5)

(5401404, [(9, 51, 174), (15, 117, 156), (21, 32, 175), (57, 60, 171), (71, 82, 165), (78, 91, 161)], 6)

(15685704, [(18, 38, 250), (57, 164, 223), (61, 83, 246), (82, 188, 204), (84, 180, 210), (122, 123, 229), (135, 160, 209)], 7)

(26936064, [(12, 100, 296), (36, 204, 264), (62, 219, 253), (67, 114, 293), (87, 225, 246), (108, 228, 240), (112, 212, 252), (138, 207, 249)], 8)

precise:

[36, (27, 8, 1)]
[1009, (729, 216, 64), (1000, 8, 1)]
[12384, (4913, 4096, 3375), (10648, 1728, 8), (12167, 216, 1)]
[82278, (35937, 24389, 21952), (68921, 9261, 4096), (74088, 6859, 1331), (79507, 2744, 27)]

all cubes:

(9292375, [(71, 112, 196), (88, 118, 191), (100, 135, 180)], 3) ,
(9292625, [(18, 54, 209), (38, 164, 169), (110, 145, 170), (119, 131, 175)], 4) ,
(9293185, [(1, 82, 206), (55, 153, 177), (66, 129, 190)], 3) ,
(9293535, [(14, 31, 210), (18, 159, 174), (117, 129, 177)], 3) ,
(9294839, [(30, 132, 191), (47, 106, 200), (58, 71, 206)], 3) ,
(9296091, [(56, 139, 186), (75, 119, 193), (94, 155, 168)], 3) ,
(9296288, [(76, 158, 170), (84, 98, 198), (107, 141, 174)], 3) ,
(9297280, [(7, 33, 210), (16, 82, 206), (38, 100, 202)], 3) ,
(9297847, [(47, 58, 208), (52, 66, 207), (97, 99, 195)], 3) ,
(9299016, [(18, 82, 206), (34, 108, 200), (84, 112, 194)], 3) ,
(9300816, [(8, 34, 210), (37, 96, 203), (60, 70, 206)], 3) ,
(9301824, [(4, 126, 194), (24, 30, 210), (49, 68, 207)], 3) ,
(9301888, [(19, 109, 200), (30, 130, 192), (72, 76, 204)], 3) ,
(9303048, [(14, 34, 210), (31, 81, 206), (121, 152, 159)], 3) ,
(9304030, [(7, 158, 175), (25, 118, 197), (54, 81, 205)], 3) ,
(9305288, [(7, 56, 209), (71, 89, 202), (128, 146, 160)], 3) ,
(9305668, [(57, 139, 186), (58, 137, 187), (67, 122, 193)], 3) ,
(9306010, [(10, 147, 183), (17, 121, 196), (108, 109, 189)], 3) ,
(9306144, [(20, 142, 186), (95, 108, 193), (99, 134, 181)], 3) ,
(9306485, [(32, 160, 173), (37, 143, 185), (69, 95, 201), (116, 122, 181)], 4) ,
(9306611, [(38, 162, 171), (41, 149, 181), (75, 96, 200), (83, 132, 186)], 4) ,
(9307493, [(45, 78, 206), (102, 117, 188), (104, 125, 184)], 3) ,
(9307592, [(18, 126, 194), (24, 32, 210), (29, 140, 187), (68, 162, 168)], 4) ,
(9307656, [(29, 115, 198), (32, 130, 192), (34, 92, 204), (108, 156, 162)], 4) ,
(9307712, [(16, 102, 202), (36, 64, 208), (72, 112, 196)], 3) ,
(9307845, [(24, 93, 204), (42, 165, 168), (53, 132, 190), (66, 74, 205)], 4) ,
(9308600, [(17, 158, 175), (50, 98, 202), (126, 152, 156)], 3) ,
(9309448, [(9, 76, 207), (18, 102, 202), (50, 160, 172)], 3) ,
(9311021, [(21, 126, 194), (59, 107, 199), (138, 149, 150)], 3) ,
(9311652, [(47, 84, 205), (77, 103, 198), (80, 127, 189)], 3) ,
(9311912, [(41, 72, 207), (50, 83, 205), (102, 122, 186), (116, 143, 169)], 4) ,
(9312003, [(57, 153, 177), (72, 123, 192), (102, 136, 179)], 3) ,
(9312165, [(8, 37, 210), (42, 141, 186), (100, 116, 189)], 3) ,
(9316384, [(8, 38, 210), (95, 105, 194), (138, 140, 158)], 3) ,
(9316403, [(76, 80, 203), (98, 150, 171), (138, 147, 152)], 3) ,
(9316719, [(13, 57, 209), (15, 68, 208), (20, 76, 207), (69, 163, 167)], 4) ,
(9317827, [(27, 142, 186), (88, 128, 187), (99, 160, 162)], 3) ,
(9320256, [(2, 94, 204), (66, 158, 172), (88, 116, 192)], 3) ,
(9320373, [(5, 94, 204), (36, 160, 173), (61, 110, 198)], 3) ,
(9320375, [(10, 135, 190), (39, 64, 208), (45, 85, 205)], 3) ,
(9322838, [(6, 137, 189), (14, 89, 205), (131, 140, 163)], 3) ,
(9323252, [(14, 133, 191), (50, 69, 207), (127, 128, 173)], 3) ,
(9323783, [(21, 57, 209), (56, 87, 204), (79, 161, 167)], 3) ,
(9324433, [(72, 94, 201), (86, 145, 178), (129, 139, 165)], 3) ,
(9324496, [(10, 113, 199), (66, 75, 205), (88, 150, 174), (132, 151, 153)], 4) ,
(9324693, [(27, 147, 183), (29, 34, 210), (67, 87, 203)], 3) ,
(9324784, [(7, 58, 209), (32, 154, 178), (54, 112, 198)], 3) ,
(9325504, [(48, 60, 208), (57, 108, 199), (104, 157, 163)], 3) ,
(9325512, [(8, 40, 210), (68, 114, 196), (74, 154, 174)], 3) ,
(9325827, [(28, 35, 210), (42, 162, 171), (87, 149, 175)], 3) ,
(9325980, [(1, 131, 192), (40, 51, 209), (45, 79, 206), (59, 100, 201)], 4) ,
(9328528, [(19, 157, 176), (66, 82, 204), (87, 153, 172)], 3) ,
(9329104, [(40, 134, 190), (74, 88, 202), (87, 114, 193)], 3) ,
(9330147, [(19, 116, 198), (25, 57, 209), (67, 120, 194)], 3) ,
(9332504, [(54, 128, 192), (59, 80, 205), (134, 136, 164)], 3) ,
(9333414, [(44, 111, 199), (69, 122, 193), (108, 153, 165)], 3) ,
(9333666, [(15, 139, 188), (23, 124, 195), (31, 35, 210)], 3) ,
(9334261, [(21, 40, 210), (66, 93, 202), (82, 157, 170)], 3) ,
(9335061, [(36, 118, 197), (39, 123, 195), (45, 114, 198), (58, 149, 180)], 4) ,
(9335089, [(1, 42, 210), (22, 58, 209), (46, 164, 169), (64, 121, 194)], 4) ,
(9335753, [(3, 99, 203), (18, 41, 210), (137, 146, 154)], 3) ,
(9336599, [(27, 153, 179), (50, 110, 199), (122, 142, 167)], 3) ,
(9336832, [(18, 110, 200), (72, 152, 176), (78, 116, 194)], 3) ,
(9337824, [(26, 94, 204), (28, 38, 210), (80, 162, 166)], 3) ,
(9337895, [(15, 84, 206), (26, 39, 210), (119, 148, 164)], 3) ,
(9342152, [(8, 146, 184), (58, 74, 206), (113, 148, 167)], 3) ,
(9342271, [(28, 39, 210), (37, 75, 207), (60, 127, 192)], 3) ,
(9342971, [(11, 146, 184), (27, 116, 198), (99, 120, 188)], 3) ,
(9344349, [(21, 42, 210), (48, 165, 168), (84, 126, 189)], 3) ,
(9344483, [(29, 89, 205), (46, 152, 179), (70, 86, 203)], 3) ,
(9344656, [(14, 70, 208), (33, 76, 207), (72, 90, 202), (78, 157, 171)], 4) ,
(9346492, [(13, 78, 207), (62, 79, 205), (99, 129, 184)], 3) ,
(9348184, [(55, 102, 201), (56, 118, 196), (96, 150, 172)], 3) ,
(9348669, [(30, 157, 176), (48, 141, 186), (114, 150, 165)], 3) ,
(9348912, [(24, 42, 210), (89, 136, 183), (102, 118, 188)], 3) ,
(9349019, [(15, 107, 201), (51, 78, 206), (72, 116, 195)], 3) ,
(9349640, [(18, 152, 180), (20, 146, 184), (74, 118, 194)], 3) ,
(9350424, [(20, 141, 187), (66, 138, 186), (142, 146, 150)], 3) ,
(9352000, [(30, 40, 210), (67, 132, 189), (70, 160, 170)], 3) ,
(9352188, [(19, 60, 209), (41, 115, 198), (42, 97, 203)], 3) ,
(9352225, [(82, 137, 184), (85, 103, 197), (90, 156, 169)], 3) ,
(9353016, [(32, 94, 204), (38, 142, 186), (78, 86, 202)], 3) ,
(9353583, [(48, 72, 207), (75, 141, 183), (102, 135, 180)], 3) ,
(9354528, [(35, 37, 210), (48, 114, 198), (120, 150, 162)], 3) ,
(9354680, [(17, 127, 194), (29, 139, 188), (83, 157, 170)], 3) ,
(9355464, [(24, 146, 184), (68, 82, 204), (96, 98, 196)], 3) ,
(9356096, [(46, 73, 207), (52, 144, 184), (78, 148, 178)], 3) ,
(9356311, [(1, 61, 209), (60, 108, 199), (63, 147, 181)], 3) ,
(9357552, [(9, 71, 208), (26, 162, 172), (70, 144, 182)], 3) ,
(9357893, [(44, 101, 202), (69, 120, 194), (110, 128, 181)], 3) ,
(9358488, [(38, 102, 202), (72, 164, 166), (80, 159, 169)], 3) ,
(9358803, [(35, 166, 168), (58, 75, 206), (62, 139, 186)], 3) ,
(9359316, [(15, 85, 206), (46, 51, 209), (73, 99, 200)], 3) ,
(9359791, [(35, 153, 179), (56, 68, 207), (72, 119, 194)], 3) ,
(9360233, [(45, 155, 177), (57, 128, 192), (92, 129, 186)], 3) ,
(9360415, [(22, 127, 194), (95, 142, 178), (99, 135, 181)], 3) ,
(9362592, [(34, 116, 198), (94, 128, 186), (100, 102, 194)], 3) ,
(9364410, [(51, 166, 167), (99, 103, 194), (114, 125, 181)], 3) ,
(9365175, [(37, 57, 209), (46, 132, 191), (94, 134, 183)], 3) ,
(9365355, [(11, 160, 174), (12, 155, 178), (90, 128, 187)], 3) ,
(9365453, [(62, 80, 205), (93, 108, 194), (137, 143, 157)], 3) ,
(9367695, [(4, 111, 200), (17, 79, 207), (127, 150, 158)], 3) ,
(9367696, [(46, 148, 182), (85, 91, 200), (98, 130, 184)], 3) ,
(9368918, [(17, 117, 198), (90, 107, 195), (101, 152, 169)], 3) ,
(9370782, [(20, 79, 207), (85, 86, 201), (141, 144, 153)], 3) ,
(9371627, [(20, 155, 178), (56, 94, 203), (59, 115, 197)], 3) ,
(9372224, [(4, 72, 208), (46, 130, 192), (58, 145, 183)], 3) ,
(9372644, [(30, 107, 201), (55, 116, 197), (83, 137, 184)], 3) ,
(9372663, [(39, 68, 208), (71, 150, 178), (92, 159, 166)], 3) ,
(9373841, [(39, 57, 209), (78, 92, 201), (93, 117, 191)], 3) ,
(9374408, [(2, 96, 204), (32, 146, 184), (65, 95, 202)], 3) ,
(9375101, [(12, 120, 197), (92, 109, 194), (116, 157, 158)], 3) ,
(9375120, [(31, 60, 209), (38, 94, 204), (109, 131, 180)], 3) ,
(9375436, [(14, 151, 181), (46, 97, 203), (85, 159, 168)], 3) ,
(9377451, [(24, 155, 178), (47, 87, 205), (92, 115, 192)], 3) ,
(9378368, [(8, 132, 192), (38, 113, 199), (44, 82, 206)], 3) ,
(9378711, [(47, 130, 192), (55, 158, 174), (72, 104, 199)], 3) ,
(9380232, [(18, 96, 204), (19, 120, 197), (33, 78, 207)], 3) ,
(9380707, [(11, 63, 209), (42, 98, 203), (56, 147, 182)], 3) ,
(9381203, [(26, 155, 178), (62, 120, 195), (69, 143, 183)], 3) ,
(9381581, [(11, 145, 185), (26, 117, 198), (33, 107, 201), (125, 136, 170)], 4) ,
(9382248, [(60, 115, 197), (72, 160, 170), (140, 144, 154)], 3) ,
(9383688, [(15, 108, 201), (18, 132, 192), (27, 117, 198)], 3) ,
(9383760, [(39, 58, 209), (50, 73, 207), (118, 156, 158)], 3) ,
(9385173, [(18, 138, 189), (37, 84, 206), (76, 77, 204)], 3) ,
(9386775, [(28, 47, 210), (79, 122, 192), (135, 136, 164)], 3) ,
(9388792, [(91, 141, 180), (104, 112, 190), (126, 132, 172)], 3) ,
(9390464, [(36, 152, 180), (74, 164, 166), (80, 86, 202)], 3) ,
(9391221, [(23, 159, 175), (54, 165, 168), (123, 133, 173)], 3) ,
(9394029, [(6, 92, 205), (43, 57, 209), (55, 71, 207)], 3) ,
(9394301, [(3, 7, 211), (61, 112, 198), (100, 118, 189)], 3) ,
(9394848, [(15, 64, 209), (38, 162, 172), (89, 135, 184)], 3) ,
(9395000, [(30, 125, 195), (33, 143, 186), (35, 45, 210), (40, 110, 200)], 4) ,
(9395875, [(6, 12, 211), (25, 145, 185), (49, 105, 201)], 3) ,
(9396395, [(14, 51, 210), (32, 155, 178), (59, 106, 200)], 3) ,
(9396792, [(32, 160, 174), (57, 110, 199), (60, 76, 206)], 3) ,
(9397107, [(53, 111, 199), (76, 84, 203), (108, 139, 176)], 3) ,
(9398332, [(19, 64, 209), (27, 49, 210), (93, 159, 166)], 3) ,
(9398537, [(1, 128, 194), (50, 65, 208), (89, 148, 176)], 3) ,
(9399103, [(2, 167, 168), (15, 101, 203), (86, 119, 192)], 3) ,
(9399601, [(43, 89, 205), (90, 114, 193), (110, 148, 169)], 3) ,
(9399824, [(9, 167, 168), (16, 101, 203), (24, 50, 210), (28, 86, 206)], 4) ,
(9399844, [(10, 17, 211), (45, 76, 207), (121, 138, 171)], 3) ,
(9399888, [(5, 18, 211), (50, 130, 192), (57, 119, 196)], 3) ,
(9401006, [(6, 19, 211), (28, 159, 175), (43, 124, 195)], 3) ,
(9401211, [(3, 81, 207), (35, 46, 210), (54, 163, 170)], 3) ,
(9401400, [(6, 81, 207), (30, 96, 204), (54, 114, 198)], 3) ,
(9401913, [(9, 81, 207), (92, 156, 169), (107, 127, 183)], 3) ,
(9402121, [(11, 19, 211), (22, 64, 209), (106, 137, 178)], 3) ,
(9402912, [(12, 81, 207), (21, 51, 210), (60, 83, 205)], 3) ,
(9404261, [(5, 74, 208), (72, 125, 192), (135, 143, 159)], 3) ,
(9404297, [(7, 65, 209), (9, 150, 182), (25, 140, 188)], 3) ,
(9404648, [(8, 74, 208), (39, 60, 209), (65, 111, 198)], 3) ,
(9405271, [(7, 112, 200), (61, 151, 179), (73, 127, 191)], 3) ,
(9405432, [(2, 118, 198), (44, 94, 204), (110, 144, 172)], 3) ,
(9405657, [(9, 112, 200), (35, 79, 207), (81, 119, 193)], 3) ,
(9405936, [(8, 118, 198), (14, 21, 211), (81, 124, 191)], 3) ,
(9406054, [(3, 147, 184), (30, 159, 175), (49, 118, 197)], 3) ,
(9406125, [(3, 23, 211), (10, 165, 170), (85, 135, 185)], 3) ,
(9407971, [(6, 24, 211), (66, 139, 186), (91, 104, 196)], 3) ,
(9408790, [(19, 20, 211), (61, 102, 201), (113, 157, 160)], 3) ,
(9409184, [(20, 81, 207), (22, 128, 194), (64, 74, 206)], 3) ,
(9410877, [(10, 53, 210), (51, 105, 201), (69, 84, 204)], 3) ,
(9411156, [(1, 164, 171), (27, 64, 209), (61, 68, 207)], 3) ,
(9411163, [(2, 164, 171), (44, 131, 192), (96, 107, 194)], 3) ,
(9413272, [(23, 166, 169), (79, 150, 177), (99, 141, 178)], 3) ,
(9413396, [(60, 159, 173), (70, 89, 203), (115, 116, 185)], 3) ,
(9413641, [(3, 27, 211), (4, 153, 180), (23, 115, 199)], 3) ,
(9413704, [(13, 26, 211), (34, 96, 204), (64, 152, 178)], 3) ,
(9414658, [(23, 142, 187), (37, 117, 198), (70, 77, 205)], 3) ,
(9415755, [(5, 109, 201), (20, 24, 211), (125, 151, 159)], 3) ,
(9415818, [(71, 118, 195), (99, 111, 192), (117, 157, 158)], 3) ,
(9416142, [(8, 109, 201), (39, 71, 208), (44, 163, 171)], 3) ,
(9417016, [(21, 24, 211), (50, 154, 178), (59, 133, 190)], 3) ,
(9417104, [(45, 131, 192), (110, 152, 166), (122, 153, 159)], 3) ,
(9417556, [(20, 25, 211), (55, 86, 205), (136, 137, 163)], 3) ,
(9418528, [(4, 54, 210), (76, 85, 203), (84, 162, 166)], 3) ,
(9419320, [(5, 163, 172), (10, 29, 211), (118, 142, 170)], 3) ,
(9419383, [(64, 66, 207), (80, 127, 190), (103, 128, 184)], 3) ,
(9419446, [(18, 27, 211), (88, 95, 199), (94, 135, 183)], 3) ,
(9420013, [(72, 93, 202), (85, 120, 192), (141, 148, 150)], 3) ,
(9420958, [(3, 30, 211), (18, 157, 177), (100, 139, 179)], 3) ,
(9421056, [(5, 30, 211), (6, 144, 186), (36, 96, 204), (51, 118, 197)], 4) ,
(9421147, [(6, 30, 211), (43, 146, 184), (123, 144, 166)], 3) ,
(9421236, [(5, 82, 207), (69, 103, 200), (83, 121, 192)], 3) ,
(9421264, [(31, 64, 209), (70, 126, 192), (114, 132, 178)], 3) ,
(9423315, [(3, 88, 206), (43, 152, 180), (46, 131, 192)], 3) ,
(9424008, [(60, 124, 194), (98, 112, 192), (136, 146, 156)], 3) ,
(9424395, [(17, 93, 205), (64, 123, 194), (116, 142, 171)], 3) ,
(9424619, [(11, 88, 206), (53, 123, 195), (102, 138, 179)], 3) ,
(9426726, [(3, 32, 211), (29, 97, 204), (86, 117, 193)], 3) ,
(9426906, [(36, 145, 185), (83, 103, 198), (105, 160, 161)], 3) ,
(9427319, [(30, 87, 206), (39, 125, 195), (47, 113, 199)], 3) ,
(9428336, [(46, 110, 200), (60, 158, 174), (65, 143, 184)], 3) ,
(9428743, [(21, 93, 205), (60, 70, 207), (140, 148, 151)], 3) ,
(9428832, [(13, 102, 203), (105, 159, 162), (126, 136, 170)], 3) ,
(9428992, [(23, 66, 209), (44, 152, 180), (68, 129, 191)], 3) ,
(9429328, [(38, 136, 190), (60, 103, 201), (86, 97, 199)], 3) ,
(9429707, [(24, 28, 211), (34, 123, 196), (37, 159, 175)], 3) ,
(9430371, [(66, 120, 195), (99, 138, 180), (101, 123, 187)], 3) ,
(9431856, [(10, 98, 204), (11, 133, 192), (46, 84, 206), (63, 102, 201)], 4) ,
(9432352, [(54, 130, 192), (58, 62, 208), (81, 87, 202)], 3) ,
(9432424, [(30, 118, 198), (42, 46, 210), (109, 139, 176)], 3) ,
(9432683, [(78, 84, 203), (86, 156, 171), (130, 152, 155)], 3) ,
(9433423, [(57, 111, 199), (119, 154, 160), (141, 145, 153)], 3) ,
(9433936, [(8, 106, 202), (22, 88, 206), (132, 141, 163)], 3) ,
(9434376, [(32, 52, 210), (56, 73, 207), (84, 130, 188)], 3) ,
(9435328, [(36, 140, 188), (56, 108, 200), (92, 138, 182)], 3) ,
(9436617, [(1, 56, 210), (27, 121, 197), (50, 106, 201)], 3) ,
(9437175, [(3, 131, 193), (39, 132, 192), (79, 146, 180)], 3) ,
(9437191, [(39, 86, 206), (87, 92, 200), (102, 143, 176)], 3) ,
(9438129, [(36, 64, 209), (75, 127, 191), (86, 88, 201)], 3) ,
(9439515, [(29, 157, 177), (42, 100, 203), (91, 158, 168)], 3) ,
(9439632, [(14, 139, 189), (39, 108, 201), (55, 81, 206)], 3) ,
(9440523, [(15, 131, 193), (24, 32, 211), (27, 144, 186)], 3) ,
(9440577, [(30, 153, 180), (58, 104, 201), (60, 129, 192)], 3) ,
(9440712, [(5, 36, 211), (16, 56, 210), (67, 149, 180), (93, 128, 187)], 4) ,
(9441557, [(2, 152, 181), (3, 83, 207), (68, 80, 205)], 3) ,
(9442061, [(8, 152, 181), (17, 131, 193), (53, 82, 206)], 3) ,
(9442126, [(30, 157, 177), (37, 64, 209), (131, 142, 163)], 3) ,
(9442259, [(9, 83, 207), (23, 67, 209), (58, 152, 179)], 3) ,
(9442341, [(56, 136, 189), (81, 101, 199), (108, 125, 184)], 3) ,
(9442980, [(18, 131, 193), (46, 107, 201), (69, 144, 183), (75, 81, 204)], 4) ,
(9443069, [(24, 162, 173), (59, 149, 181), (69, 129, 191), (89, 103, 197)], 4) ,
(9444168, [(20, 156, 178), (96, 114, 192), (117, 152, 163)], 3) ,
(9445500, [(17, 36, 211), (29, 82, 207), (95, 160, 165)], 3) ,
(9446464, [(66, 132, 190), (80, 112, 196), (118, 141, 171)], 3) ,
(9447040, [(11, 94, 205), (70, 154, 176), (72, 148, 180)], 3) ,
(9447787, [(30, 75, 208), (59, 100, 202), (82, 114, 195)], 3) ,
(9447894, [(1, 141, 188), (7, 119, 198), (32, 157, 177), (99, 131, 184)], 4) ,
(9448811, [(2, 38, 211), (44, 155, 178), (71, 99, 201)], 3) ,
(9448928, [(5, 38, 211), (27, 162, 173), (58, 80, 206)], 3) ,
(9449189, [(37, 128, 194), (44, 117, 198), (102, 125, 186)], 3) ,
(9449315, [(8, 38, 211), (23, 131, 193), (59, 114, 198)], 3) ,
(9450000, [(40, 50, 210), (96, 154, 170), (105, 135, 180), (128, 133, 171)], 4) ,
(9450351, [(67, 165, 167), (94, 95, 198), (104, 130, 183)], 3) ,
(9450972, [(24, 131, 193), (37, 87, 206), (138, 141, 159)], 3) ,
(9453716, [(17, 38, 211), (23, 152, 181), (56, 97, 203)], 3) ,
(9454040, [(73, 128, 191), (86, 144, 180), (88, 140, 182)], 3) ,
(9454635, [(18, 38, 211), (61, 71, 207), (75, 158, 172), (123, 155, 157)], 4) ,
(9454752, [(19, 141, 188), (45, 155, 178), (107, 132, 181)], 3) ,
(9455130, [(45, 117, 198), (52, 57, 209), (87, 156, 171)], 3) ,
(9455319, [(24, 116, 199), (69, 153, 177), (102, 103, 194)], 3) ,
(9455552, [(108, 158, 162), (113, 143, 172), (124, 128, 176)], 3) ,
(9456399, [(46, 143, 186), (81, 93, 201), (120, 135, 174)], 3) ,
(9456623, [(60, 146, 183), (77, 161, 169), (79, 152, 176)], 3) ,
(9458883, [(9, 103, 203), (43, 63, 209), (56, 115, 198), (94, 147, 176)], 4) ,
(9459883, [(31, 67, 209), (74, 136, 187), (91, 112, 194)], 3) ,
(9460072, [(51, 69, 208), (76, 92, 202), (100, 138, 180)], 3) ,
(9460088, [(5, 99, 204), (40, 158, 176), (42, 50, 210)], 3) ,
(9462572, [(5, 84, 207), (33, 102, 203), (41, 51, 210)], 3) ,
(9462860, [(2, 41, 211), (32, 67, 209), (87, 93, 200)], 3) ,
(9463147, [(60, 152, 179), (66, 155, 176), (107, 134, 180)], 3) ,
(9463285, [(3, 127, 195), (26, 94, 205), (45, 72, 208)], 3) ,
(9463293, [(32, 133, 192), (49, 107, 201), (57, 97, 203)], 3) ,
(9464083, [(54, 98, 203), (107, 153, 167), (138, 146, 155)], 3) ,
(9466640, [(50, 146, 184), (72, 110, 198), (86, 94, 200)], 3) ,
(9468928, [(32, 124, 196), (40, 112, 200), (46, 48, 210)], 3) ,
(9469125, [(40, 165, 170), (50, 90, 205), (53, 94, 204)], 3) ,
(9470817, [(1, 90, 206), (108, 137, 178), (111, 121, 185)], 3) ,
(9470826, [(15, 107, 202), (26, 39, 211), (87, 155, 172)], 3) ,
(9471385, [(55, 147, 183), (73, 84, 204), (82, 105, 198)], 3) ,
(9472519, [(10, 151, 182), (21, 127, 195), (47, 91, 205)], 3) ,
(9472735, [(48, 114, 199), (95, 139, 181), (103, 127, 185)], 3) ,
(9473183, [(12, 159, 176), (42, 167, 168), (62, 79, 206)], 3) ,
(9473472, [(2, 78, 208), (88, 135, 185), (133, 147, 158)], 3) ,
(9475073, [(14, 70, 209), (30, 129, 194), (54, 144, 185)], 3) ,
(9476712, [(21, 107, 202), (46, 63, 209), (49, 143, 186)], 3) ,
(9476839, [(15, 78, 208), (54, 135, 190), (64, 119, 196), (74, 106, 199), (127, 136, 170)], 5) ,
(9478512, [(64, 78, 206), (66, 106, 200), (71, 100, 201)], 3) ,
(9479016, [(42, 112, 200), (74, 148, 180), (106, 150, 170), (120, 143, 169)], 4) ,
(9479296, [(18, 78, 208), (20, 148, 184), (75, 109, 198)], 3) ,
(9480115, [(10, 44, 211), (42, 147, 184), (99, 148, 174)], 3) ,
(9480834, [(26, 127, 195), (34, 83, 207), (105, 153, 168)], 3) ,
(9482409, [(66, 142, 185), (73, 110, 198), (118, 137, 174)], 3) ,
(9482725, [(4, 125, 196), (21, 78, 208), (60, 136, 189)], 3) ,
(9483076, [(25, 107, 202), (49, 100, 203), (82, 141, 183)], 3) ,
(9483804, [(36, 131, 193), (63, 165, 168), (72, 137, 187)], 3) ,
(9483993, [(1, 134, 192), (5, 85, 207), (8, 145, 186)], 3) ,
(9484216, [(68, 93, 203), (81, 143, 182), (131, 140, 165)], 3) ,
(9484776, [(8, 154, 180), (45, 51, 210), (112, 138, 176)], 3) ,
(9484938, [(45, 92, 205), (67, 68, 207), (79, 155, 174)], 3) ,
(9485568, [(8, 45, 211), (68, 88, 204), (128, 132, 172)], 3) ,
(9487197, [(5, 138, 190), (34, 141, 188), (110, 112, 189)], 3) ,
(9487241, [(1, 71, 209), (29, 41, 211), (87, 123, 191)], 3) ,
(9487288, [(6, 138, 190), (24, 78, 208), (40, 88, 206)], 3) ,
(9487304, [(2, 166, 170), (4, 71, 209), (93, 131, 186)], 3) ,
(9487456, [(6, 71, 209), (102, 104, 194), (105, 119, 188)], 3) ,
(9487647, [(15, 167, 169), (29, 127, 195), (52, 95, 204)], 3) ,
(9488240, [(2, 111, 201), (10, 71, 209), (17, 136, 191)], 3) ,
(9488403, [(11, 138, 190), (19, 114, 200), (41, 93, 205)], 3) ,
(9488744, [(8, 111, 201), (60, 138, 188), (71, 73, 206)], 3) ,
(9489572, [(3, 158, 177), (81, 84, 203), (119, 133, 176)], 3) ,
(9489663, [(55, 116, 198), (92, 151, 174), (102, 132, 183)], 3) ,
(9492246, [(40, 135, 191), (72, 91, 203), (107, 120, 187)], 3) ,
(9492400, [(4, 165, 171), (15, 132, 193), (100, 106, 194)], 3) ,
(9493129, [(21, 85, 207), (79, 161, 169), (99, 121, 189)], 3) ,
(9493282, [(11, 79, 208), (63, 91, 204), (117, 141, 172)], 3) ,
(9494064, [(12, 165, 171), (18, 111, 201), (73, 135, 188)], 3) ,
(9495296, [(3, 140, 189), (20, 166, 170), (47, 64, 209)], 3) ,
(9498286, [(21, 132, 193), (25, 125, 196), (133, 137, 166)], 3) ,
(9498880, [(22, 111, 201), (24, 45, 211), (68, 160, 172)], 3) ,
(9499267, [(20, 46, 211), (34, 99, 204), (60, 115, 198)], 3) ,
(9499456, [(4, 164, 172), (37, 38, 211), (50, 136, 190), (88, 144, 180)], 4) ,
(9500392, [(10, 164, 172), (72, 96, 202), (124, 155, 157)], 3) ,
(9500868, [(39, 152, 181), (68, 121, 195), (117, 148, 167)], 3) ,
(9504216, [(9, 150, 183), (18, 130, 194), (24, 120, 198)], 3) ,
(9504305, [(12, 72, 209), (17, 164, 172), (110, 138, 177), (115, 131, 179)], 4) ,
(9504613, [(19, 47, 211), (28, 125, 196), (42, 133, 192), (52, 117, 198)], 4) ,
(9504648, [(5, 48, 211), (21, 91, 206), (26, 138, 190)], 3) ,
(9505081, [(41, 124, 196), (61, 97, 203), (105, 136, 180)], 3) ,
(9506251, [(12, 48, 211), (19, 164, 172), (45, 157, 177), (83, 112, 196)], 4) ,
(9506384, [(20, 130, 194), (65, 166, 167), (101, 102, 195)], 3) ,
(9506680, [(48, 158, 176), (62, 92, 204), (114, 146, 170)], 3) ,
(9506755, [(27, 138, 190), (34, 107, 202), (45, 109, 201)], 3) ,
(9507392, [(20, 164, 172), (33, 159, 176), (39, 129, 194)], 3) ,
(9507952, [(18, 108, 202), (87, 121, 192), (127, 145, 164)], 3) ,
(9507961, [(1, 142, 188), (25, 165, 171), (96, 156, 169)], 3) ,
(9507968, [(2, 142, 188), (12, 123, 197), (26, 120, 198)], 3) ,
(9508437, [(13, 123, 197), (33, 95, 205), (114, 128, 181)], 3) ,
(9508472, [(2, 163, 173), (8, 142, 188), (44, 88, 206)], 3) ,
(9508491, [(3, 163, 173), (7, 147, 185), (37, 69, 209), (46, 164, 171)], 4) ,
(9508807, [(7, 163, 173), (37, 103, 203), (63, 73, 207)], 3) ,
(9510120, [(20, 108, 202), (34, 90, 206), (59, 150, 181)], 3) ,
(9510157, [(8, 157, 178), (13, 142, 188), (118, 150, 165)], 3) ,
(9510507, [(51, 132, 192), (105, 117, 189), (108, 136, 179)], 3) ,
(9510704, [(14, 142, 188), (42, 56, 210), (119, 154, 161)], 3) ,
(9510976, [(4, 80, 208), (11, 157, 178), (42, 139, 189)], 3) ,
(9511865, [(62, 65, 208), (105, 147, 173), (128, 129, 174)], 3) ,
